data path:
['data/XJTU data\\RW_battery-1.csv', 'data/XJTU data\\RW_battery-2.csv', 'data/XJTU data\\RW_battery-3.csv', 'data/XJTU data\\RW_battery-5.csv', 'data/XJTU data\\RW_battery-6.csv', 'data/XJTU data\\RW_battery-7.csv']
data path:
['data/XJTU data\\RW_battery-4.csv', 'data/XJTU data\\RW_battery-8.csv']
2025-03-13 12:39 - function:valid - INFO - [Valid] epoch:019, data loss:0.001266
2025-03-13 12:39 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.005553
2025-03-13 12:39 - function:valid - INFO - [Valid] epoch:020, data loss:0.004448
2025-03-13 12:39 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.005897
2025-03-13 12:39 - function:valid - INFO - [Valid] epoch:021, data loss:0.003944
2025-03-13 12:39 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.003686
2025-03-13 12:39 - function:valid - INFO - [Valid] epoch:022, data loss:0.000253
2025-03-13 12:39 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.004070
2025-03-13 12:39 - function:valid - INFO - [Valid] epoch:023, data loss:0.000485
2025-03-13 12:39 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.003882
2025-03-13 12:39 - function:valid - INFO - [Valid] epoch:024, data loss:0.001071
2025-03-13 12:39 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.002892
2025-03-13 12:39 - function:valid - INFO - [Valid] epoch:025, data loss:0.004487
2025-03-13 12:39 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.003084
2025-03-13 12:39 - function:valid - INFO - [Valid] epoch:026, data loss:0.001307
2025-03-13 12:39 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.002223
2025-03-13 12:39 - function:valid - INFO - [Valid] epoch:027, data loss:0.000116
2025-03-13 12:39 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.002549
2025-03-13 12:39 - function:valid - INFO - [Valid] epoch:028, data loss:0.000412
2025-03-13 12:39 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.001521
2025-03-13 12:39 - function:valid - INFO - [Valid] epoch:029, data loss:0.002431
2025-03-13 12:39 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.001838
2025-03-13 12:39 - function:valid - INFO - [Valid] epoch:030, data loss:0.001312
2025-03-13 12:39 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.001378
2025-03-13 12:39 - function:valid - INFO - [Valid] epoch:031, data loss:0.000152
2025-03-13 12:39 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.001807
2025-03-13 12:39 - function:valid - INFO - [Valid] epoch:032, data loss:0.000440
2025-03-13 12:39 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.001307
2025-03-13 12:39 - function:valid - INFO - [Valid] epoch:033, data loss:0.002121
2025-03-13 12:39 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.001507
2025-03-13 12:39 - function:valid - INFO - [Valid] epoch:034, data loss:0.001161
2025-03-13 12:39 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.001362
2025-03-13 12:39 - function:valid - INFO - [Valid] epoch:035, data loss:0.000215
2025-03-13 12:39 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.001443
2025-03-13 12:39 - function:valid - INFO - [Valid] epoch:036, data loss:0.000880
2025-03-13 12:39 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000936
2025-03-13 12:39 - function:valid - INFO - [Valid] epoch:037, data loss:0.002021
2025-03-13 12:39 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.001300
2025-03-13 12:39 - function:valid - INFO - [Valid] epoch:038, data loss:0.000683
